artist,album_title,track_title,track_n,lyric,line
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,Who could ask for more?,17
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,"Will you still need me, will you still feed me",18
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,When I'm sixty-four?,19
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,Every summer we can rent a cottage,20
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,"In the Isle of Wight, if it's not too dear",21
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,We shall scrimp and save,22
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,Grandchildren on your knee,23
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,"Vera, Chuck, and Dave",24
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,"Send me a postcard, drop me a line",25
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,Stating point of view,26
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,Indicate precisely what you mean to say,27
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,"Yours sincerely, wasting away",28
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,"Give me your answer, fill in a form",29
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,Mine for evermore,30
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,"Will you still need me, will you still feed me",31
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,When I'm sixty-four?,32
the beatles,sgt pepper's lonely hearts club band,When I'm Sixty-Four,9,Whoo!,33
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Lovely Rita, meter maid",1
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Lovely Rita, meter maid",2
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Lovely Rita, meter maid",3
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Nothing can come between us,4
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,When it gets dark I tow your heart away,5
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Standing by a parking meter,6
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,When I caught a glimpse of Rita,7
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Filling in a ticket in her little white book,8
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,In a cap she looked much older,9
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,And the bag across her shoulder,10
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Made her look a little like a military man,11
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Lovely Rita, meter maid (Lovely Rita)",12
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,May I inquire discreetly (Lovely Rita),13
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,When are you free to take some tea with me?,14
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Rita!,15
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Took her out and tried to win her,16
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Had a laugh and over dinner,17
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Told her I would really like to see her again,18
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Got the bill and Rita paid it,19
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Took her home, I nearly made it",20
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Sitting on the sofa with a sister or two,21
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Oh, lovely Rita meter maid",22
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Where would I be without you,23
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Give us a wink and make me think of you,24
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Lovely Rita meter maid,25
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Lovely Rita meter maid (Rita meter maid),26
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Lovely Rita meter maid (Oh Lovely Rita, meter maid)",27
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,Lovely Rita meter maid,28
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Ah da, ah da, ah da, ah da",29
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Ah da, ah da, ah da, ah da",30
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Ah da, ah da, ah da, ah da",31
the beatles,sgt pepper's lonely hearts club band,Lovely Rita,10,"Ah da, ah da, ah da, ah da",32
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Nothing to do to save his life call his wife in,1
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"Nothing to say but what a day, how's your boy been",2
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Nothing to do it's up to you,3
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,I've got nothing to say but it's OK,4
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"Good morning, good morning",5
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Going to work don't want to go feeling low down,6
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Heading for home you start to roam then you're in town,7
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Everybody knows there's nothing doing,8
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Everything is closed it's like a ruin,9
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Everyone you see is half asleep,10
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"And you're on your own, you're in the street",11
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"After a while you start to smile, now you feel cool",12
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Then you decide to take a walk by the old school,13
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"Nothing has changed, it's still the same",14
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,I've got nothing to say but it's OK,15
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"Good morning, good morning",16
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,People running round it's five o'clock,17
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Everywhere in town it's getting dark,18
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Everyone you see is full of life,19
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,It's time for tea and Meet The Wife,20
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"Somebody needs to know the time, glad that I'm here",21
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Watching the skirts you start to flirt now you're in gear,22
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,Go to a show you hope she goes,23
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"I've got nothing to say, but it's OK",24
the beatles,sgt pepper's lonely hearts club band,Good Morning Good Morning,11,"Good morning, good morning",25
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,"(1,2,3,4)",1
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,(Bye!),2
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,We're Sgt. Pepper's Lonely Hearts Club Band,3
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,We hope you have enjoyed the show,4
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,Sgt. Pepper's Lonely Hearts Club Band,5
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,We're sorry but it's time to go,6
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,"Sgt. Pepper's lonely, Sgt. Pepper's lonely",7
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,"Sgt. Pepper's lonely, Sgt. Pepper's lonely",8
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,Sgt. Pepper's Lonely Hearts Club Band,9
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,We'd like to thank you once again,10
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,Sgt. Pepper's one and only Lonely Hearts Club Band,11
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,It's getting very near the end,12
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,"Sgt. Pepper's lonely, Sgt. Pepper's lonely",13
the beatles,sgt pepper's lonely hearts club band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),12,Sgt. Pepper's Lonely Hearts Club Band,14
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,"I read the news today, oh boy",1
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,About a lucky man who made the grade,2
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,And though the news was rather sad,3
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Well I just had to laugh,4
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,I saw the photograph,5
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,He blew his mind out in a car,6
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,He didn't notice that the lights had changed,7
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,A crowd of people stood and stared,8
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,They'd seen his face before,9
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,But nobody was really sure if he was from the House of Lords,10
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,"I saw a film today, oh, boy",11
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,The English Army had just won the war,12
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,A crowd of people turned away,13
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,But I just had to look,14
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Having read the book,15
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,I'd love to turn you on,16
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,"Woke up, fell out of bed",17
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Dragged a comb across my head,18
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Found my way downstairs and drank a cup,19
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,And looking up I noticed I was late,20
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Found my coat and grabbed my hat,21
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Made the bus in seconds flat,22
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Found my way upstairs and had a smoke,23
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,And somebody spoke and I went into a dream,24
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,"I read the news today, oh boy",25
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,"4,000 holes in Blackburn, Lancashire",26
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,And though the holes were rather small,27
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,They had to count them all,28
the beatles,sgt pepper's lonely hearts club band,A Day in the Life,13,Now they know how many holes it takes to fill the Albert Hall,29
